Company Name,Description,Link
MostlyAI,"Mostly AI offers a Synthetic Data Engine that can be used to unlock data assets that otherwise have to be locked away for privacy reasons. The engine learns the patterns in the original data to create new synthetic datasets, and can thus be used or shared for any purpose without privacy issues.",http://www.mostly.ai/
E-bot7,"E-bot7 is a solution integrating AI into existing or custom CRM systems to increase the efficiency of customer service operations. The solution quickly classifies support queries, forwards them to the right agents, and suggests the best answers to each query.",http://www.e-bot7.de/en/
DAPI,"DAPI is the first financial API in MENA that lets fintech apps leverage open banking by initiating payments. Almost every fintech software either requires financial data of its users, or the ability to authorize bank transactions. DAPI has packaged this into one single API that connects fintech apps to banks all over the region.",http://www.dapi.co/
CyberTalents,CyberTalents is a platform that scores and ranks security professionals based on their technical skills by running capture the flag competitions to help businesses find the talent they’re looking for.,https://cybertalents.com/
Bankify,"Bankify offers a set of microservices tailored to millennials, which are designed to improve the user experience of their partners’ digital and mobile banking solutions.",http://www.bankify.io
Mediar,Mediar is a retail tech company delivering real-time shopper insights to continuously improve in-store performance. Their AI platform delivers advanced analytics to help retailers & brands maximize conversions by understanding how shoppers behave. They use store's existing hardware to do this.,http://www.mediarsolutions.com
Ayolab,"Ayolab provides Brands and Retailers with digital store checks to allow data-driven decisions on their online distribution strategy. For each marketplace x sellers, data includes assortment at SKU-level, price and discount level, for Brands and their competitors.",https://www.ayolab.com/
Zeekit,"Zeekit's patented technology enables fashion brands to let their customers virtually try on their entire catalog, and show in one click how the catalog looks on someone that represents them well. In addition, personalized lookbooks and size & fit guidance are part of Zeekit's technology.",https://zeekit.me/
Heyday,"Heyday helps e-commerce merchants scale their business by automating marketing, sales and support conversations. Unlike traditional live chats, Heyday leverages Conversational AI to help retailers elevate the entire customer experience and enable personalization at scale via chat and messaging.",https://www.heyday.ai/
Stairwage,"What if everyday was a payday? Thanks to StairWage, the employee can now at any time automatically request and receive payment for part of his wage, rather than waiting for the pay day at the end of the month.",https://www.stairwage.com/
PricingHub,PricingHUB’s vision is to serve (e-)retailers with best in class pricing tools to increase their profitability by delivering Dynamic Pricing capabilities and leveraging on-line data to optimize their trading objectives. Our goal is to leverage the digitalisation of the shopping experience in order to bring smart and dynamic pricing to the physical stores.,https://www.pricinghub.net/
