Company Name,Description,Link
Kruzr Technology Solutions,"Kruzr is world’s first technology-powered driving assistant designed to help drivers understand and mitigate the avoidable risks they face on the road. This preventive motor insurance technology helps insurance companies understand their risk exposure accurately, create personalized insurance policies, and help their customer be safer on roads, helping them improve their claims ratio. 

Kruzr's risk measurement is the most comprehensive driving safety index, which not just measures acceleration, braking, turns, and speeding, but also captures distractions and fatigue levels of the driver. However, we not only measure what the driver is doing but also capture what the real-time traffic and weather conditions the driver has to encounter. This makes Kruzr's safety index truly contextual and comprehensive, making it more meaningful and useful for underwriting and actuarial purposes. 

But the true innovation we've brought in is that we analyze the risk in real-time to identify the critical",http://www.kruzr.co
Cereverse,Description,https://cereverse.io
Omniscope,"Omniscope is a Deep Biotech whose technology decodes the immune system in High Definition to inform therapy and develop diagnostics through the convergence of immune cell sequencing, digital biomarkers, and artificial intelligence.",http://www.omniscope.ai
The CyberFish,"Playing cyber crisis simulation games, with an additional focus on soft skills, such as team cohesion, crisis communications, decision-making increase personal resiliency of team members. Building the muscle memory for collaboration decreases individual stress levels, improves team resilience, and has a positive impact on the effectiveness of strategies used, when having to face a real crisis together. We help you exercise your crisis team's collaboration via our platform's immersive cyber incident game simulations, specifically designed to reflect your industry cyber threat landscape. Our clients pick the scenario most relevant to their threat landscape, we get their teams crisis-ready. Our simulations are used by our clients to help them as part of a regular crisis exercising compliance routine, but we have also exercised large cyber security decision-makers as part of their team-building events, and helped critical national infrastructure providers work with their supply chain partners more effectively and think together in terms of cyber security vulnerabilities and build a joint response capacity. We offer facilitated and automated exercises, via our platform Resilience Dojo, which is the go-to resource to crisis management and business continuity teams in the UK and beyond.",https://www.thecyberfish.com
Prometheus Technologies,"Prometheus Technologies develops a plug-and-play investment platform enabling fintech partners to offer institutional-grade investing to their customers. It is AI-driven and delivers personalized ESG and Impact investing using machine learning techniques for alpha generation.

The company was founded in 2020 and is based in San Jose, California.",https://www.prometheusai.co
Skinive,"Deep Learning company desing and develop AI&CV-based skin health screening solution (API, Web & Mobile Apps) using smartphone cameras for home and professional use at the dermatologist level and without the need for expensive equipment.

Skinive 'solution supports:
- More accurate identification of skin conditions and risk assessment, leading to better health outcomes and reduced treatment cost
- Less onward referrals to secondary care, reducing strain on specialist clinics and lowering the costs of finding skin diseases.",https://www.skinive.com
NoID Solutions Ltd,"Private and secure encrypted email.

We protect email, what you write, what you read, what you attach, we encrypt email, files and more adding privacy, security and intelligence so you can do more with email than just email.

We build and supply server software to run your own Email server which encrypts email ""On send"" and decrypts ""On receipt"".

If you value privacy, data security and want to be free of monitoring, tracking, fraud and reputational risk then our products and services are for you.

Traditional email was designed in 1971 before privacy and security were considered. Today 300 billion emails are sent each day and multiple parties have access to those messages due to their plain text format.

We are a Privacy and Cybersecurity business headquartered in Malta Europe, operating wherever our customers and users are.

Today a growing, globally experienced team of 15 are developing and delivering solutions for the world we live in now and the future. The multi-national senior team have delivered multiple software and internet products and services since the late 90’s with over 100 man-years of application (Software/Web/App) development, Legal, Banking, Sales, Business Development, Operations, Support and Quality Assurance experience.",https://www.noid.ltd
RegTick,"Regtick is a visually intuitive software platform which simplifies the management of complex regulatory and compliance programmes so that organisations can reduce cost, improve control and collaboration and evidence compliance with regulations on an ongoing basis. Unlike existing platforms Regtick’s intuitive visual approach makes it easy to see actual progress in real time. Regtick is pushing the boundaries of visualisation software, creating our own technologies giving the user oversight of their end goal of compliance and the ability to zoom in on the specific detail of any given task.
Unlike existing platforms, Regtick’s intuitive, visual approach pushes the boundaries of visualisation software, creating new governance reporting systems. Giving the client not only clear oversight of their compliance needs and a fully audited history of interactions but also providing real-time transparency and simple clear workflow between teams. Regtick uniquely sits across risk, regulatory, compliance and governance silos.  Regtick leverages cutting edge UX design and visualisations embedding first-hand knowledge of how regulatory change programmes succeed and fail within the financial services-regulatory community. At Regtick “we take the complex out of compliance”.  www.regtick.com/video",https://www.regtick.com
Secure Elements Ltd,"Secure Elements presents an Integrated Product Cybersecurity Platform for MaaS companies to design cyber secure systems. The platform offers design, engineering and management capabilities to secure the product throughout it’s lifecycle, in compliance with ISO 21434 and UN ECE R155/R156.",https://www.secureelements.co.uk
PharmaTrace,"PharmaTrace is a blockchain based ecosystem where the pharmaceutical industry works together to do better business based on a common distributed ledger. It is secure, fast, efficient, trustful, agile, cross-interactive, cost-saving and easy to install. Our ecosystem is built on a decentralized network, utilizing the latest blockchain technology, thus providing high-level data security, complete traceability and simplified process pathways at both local and global levels.

Our bleeding edge platform leverages the blockchain, artificial intelligence, and machine learning, to protect supply chains, data exchange and integrity, in transaction channels, while also providing cost saving models and business operation upscale.

At PharmaTrace, we are the technical foundation to network the entire Healthcare Ecosystem for increased security and efficiency throughout the system.",https://www.pharmatrace.io/
